Year,AverageTemperature,MinimumTemperature,MaximumTemperature,State,Country
1783,1.043,-21.165,18.065,Udmurt,Russia
1783,2.951,-19.168,20.359,Ul'Yanovsk,Russia
1783,4.714,-10.784,18.317,Vermont,United States
1783,12.145,-0.684,23.472,Virginia,United States
1783,3.497,-17.148,19.567,Vladimir,Russia
1783,6.276,-14.58,22.935,Volgograd,Russia
1783,1.379,-19.1,16.447,Vologda,Russia
1783,5.686,-14.247,21.621,Voronezh,Russia
1783,10.296,-3.088,21.965,West Virginia,United States
1783,5.352,-13.103,19.559,Wisconsin,United States
1783,,,,Wyoming,United States
1783,2.599,-17.926,18.183,Yaroslavl',Russia
1784,9.953,-2.332,24.21,Adygey,Russia
1784,16.545,6.314,28.281,Alabama,United States
1784,,,,Alberta,Canada
1784,15.118,3.67,28.238,Arkansas,United States
1784,-2.37,-15.375,13.079,Arkhangel'Sk,Russia
1784,8.973,-8.216,26.831,Astrakhan',Russia
1784,0.271,-15.761,19.319,Bashkortostan,Russia
1784,6.166,-9.465,22.377,Belgorod,Russia
1784,5.32,-8.986,20.34,Bryansk,Russia
1784,,,,Chechnya,Russia
1784,,,,Chelyabinsk,Russia
1784,3.356,-13.449,20.613,Chuvash,Russia
1784,3.225,-8.994,17.203,City Of St. Petersburg,Russia
1784,7.89,-6.591,21.743,Connecticut,United States
1784,,,,Dagestan,Russia
1784,10.851,-2.796,24.435,Delaware,United States
1784,10.932,-2.943,24.749,District Of Columbia,United States
1784,20.99,13.452,29.455,Florida,United States
1784,16.935,6.953,28.128,Georgia (State),United States
1784,10.278,-4.257,25.12,Illinois,United States
1784,10.211,-3.989,24.67,Indiana,United States
1784,,,,Ingush,Russia
1784,8.176,-8.043,24.157,Iowa,United States
1784,3.207,-11.867,19.327,Ivanovo,Russia
1784,,,,Kabardin Balkar,Russia
1784,5.803,-8.076,18.409,Kaliningrad,Russia
1784,9.423,-6.942,26.832,Kalmyk,Russia
1784,4.252,-10.375,19.633,Kaluga,Russia
1784,,,,Kansas,United States
1784,8.369,-4.281,22.733,Karachay Cherkess,Russia
1784,0.365,-13.272,15.716,Karelia,Russia
1784,12.284,-0.462,25.809,Kentucky,United States
1784,1.413,-14.292,18.508,Kirov,Russia
1784,-2.549,-17.48,15.512,Komi,Russia
1784,0.488,-14.976,17.985,Komi Permyak,Russia
1784,2.043,-12.894,18.299,Kostroma,Russia
1784,10.296,-2.835,25.216,Krasnodar,Russia
1784,,,,Kurgan,Russia
1784,5.474,-9.705,21.263,Kursk,Russia
1784,2.674,-10.029,16.959,Leningrad,Russia
1784,4.876,-11.193,21.367,Lipetsk,Russia
1784,,,,Louisiana,United States
1784,3.436,-12.89,18.531,Maine,United States
1784,,,,Manitoba,Canada
1784,2.638,-13.575,19.564,Mariy El,Russia
1784,11.161,-2.307,24.663,Maryland,United States
1784,6.527,-8.558,20.697,Massachusetts,United States
1784,5.843,-9.587,20.921,Michigan,United States
1784,4.037,-13.851,21.131,Minnesota,United States
1784,17.058,6.848,28.848,Mississippi,United States
1784,11.84,-1.952,26.481,Missouri,United States
1784,,,,Montana,United States
1784,3.755,-12.779,20.669,Mordovia,Russia
1784,3.849,-10.623,19.295,Moscow City,Russia
1784,3.83,-10.885,19.456,Moskva,Russia
1784,-1.888,-13.407,11.946,Murmansk,Russia
1784,,,,Nebraska,United States
1784,-4.937,-18.423,12.129,Nenets,Russia
1784,2.892,-13.589,18.42,New Brunswick,Canada
1784,4.566,-11.479,19.306,New Hampshire,United States
1784,9.541,-4.776,23.43,New Jersey,United States
1784,6.137,-9.678,20.779,New York,United States
1784,-2.334,-18.891,14.094,Newfoundland And Labrador,Canada
1784,3.225,-12.591,19.865,Nizhegorod,Russia
1784,13.999,2.591,26.176,North Carolina,United States
1784,,,,North Dakota,United States
1784,,,,North Ossetia,Russia
1784,,,,Northwest Territories,Canada
1784,4.87,-9.299,19.008,Nova Scotia,Canada
1784,3.177,-10.07,17.721,Novgorod,Russia
1784,,,,Nunavut,Canada
1784,9.526,-4.639,23.698,Ohio,United States
1784,,,,Oklahoma,United States
1784,-0.643,-19.788,17.208,Ontario,Canada
1784,4.854,-10.444,20.713,Orel,Russia
1784,,,,Orenburg,Russia
1784,8.124,-6.441,22.136,Pennsylvania,United States
1784,4.09,-13.001,21.369,Penza,Russia
1784,0.119,-15.913,17.916,Perm',Russia
1784,4.173,-11.18,19.159,Prince Edward Island,Canada
1784,3.935,-8.961,17.798,Pskov,Russia
1784,7.846,-6.579,21.671,Rhode Island,United States
1784,8.298,-7.518,25.161,Rostov,Russia
1784,4.131,-11.96,20.703,Ryazan',Russia
1784,3.666,-14.772,21.821,Samara,Russia
1784,4.987,-13.225,23.187,Saratov,Russia
1784,,,,Saskatchewan,Canada
1784,4.173,-9.709,18.882,Smolensk,Russia
1784,16.344,5.737,27.918,South Carolina,United States
1784,,,,South Dakota,United States
1784,9.253,-5.383,25.339,Stavropol',Russia
1784,,,,Sverdlovsk,Russia
1784,4.721,-11.909,21.615,Tambov,Russia
1784,2.833,-14.518,20.296,Tatarstan,Russia
1784,13.45,1.71,26.352,Tennessee,United States
1784,4.252,-11.076,20.196,Tula,Russia
1784,3.318,-10.526,18.252,Tver',Russia
1784,1.714,-14.822,19.089,Udmurt,Russia
1784,3.536,-14.051,21.153,Ul'Yanovsk,Russia
1784,4.359,-11.913,19.192,Vermont,United States
1784,11.937,-0.56,24.868,Virginia,United States
1784,3.705,-11.7,19.92,Vladimir,Russia
1784,6.771,-10.634,24.596,Volgograd,Russia
1784,1.525,-12.628,17.443,Vologda,Russia
1784,5.986,-10.414,22.778,Voronezh,Russia
1784,10.101,-2.916,23.38,West Virginia,United States
1784,5.38,-10.965,21.294,Wisconsin,United States
1784,,,,Wyoming,United States
1784,2.703,-11.925,18.428,Yaroslavl',Russia
1785,8.97,-2.349,21.761,Adygey,Russia
1785,16.261,6.234,26.954,Alabama,United States
1785,,,,Alberta,Canada
1785,14.779,3.07,27.016,Arkansas,United States
1785,-3.098,-15.594,13.097,Arkhangel'Sk,Russia
1785,8.005,-7.925,25.16,Astrakhan',Russia
1785,1.006,-15.668,18.579,Bashkortostan,Russia
1785,4.949,-9.325,19.865,Belgorod,Russia
1785,4.026,-9.002,17.927,Bryansk,Russia
1785,12.06,-3.195,21.098,Chechnya,Russia
1785,6.475,-15.281,18.587,Chelyabinsk,Russia
1785,2.291,-13.199,19.384,Chuvash,Russia
1785,2.409,-9.684,16.157,City Of St. Petersburg,Russia
1785,7.987,-4.704,21.068,Connecticut,United States
1785,13.68,-1.469,22.744,Dagestan,Russia
1785,10.894,-1.329,23.704,Delaware,United States
1785,10.94,-2,24.253,District Of Columbia,United States
1785,20.678,14.077,28.073,Florida,United States
1785,16.693,7.099,26.883,Georgia (State),United States
1785,10.035,-4.594,24.454,Illinois,United States
1785,10.024,-3.977,24.045,Indiana,United States
1785,10.988,-3.643,19.749,Ingush,Russia
1785,7.865,-8.642,23.67,Iowa,United States
1785,2.073,-11.667,18.116,Ivanovo,Russia
1785,10.859,-4.247,19.776,Kabardin Balkar,Russia
1785,4.894,-6.265,16.586,Kaliningrad,Russia
1785,8.437,-6.7,24.86,Kalmyk,Russia
1785,2.996,-10.118,17.559,Kaluga,Russia
1785,,,,Kansas,United States
1785,7.412,-4.17,20.314,Karachay Cherkess,Russia
1785,-0.281,-12.991,16.078,Karelia,Russia
1785,12.095,-0.411,24.896,Kentucky,United States
1785,0.431,-14.844,17.854,Kirov,Russia
1785,-3.306,-18.559,15.248,Komi,Russia
1785,-0.389,-16.006,17.408,Komi Permyak,Russia
1785,0.968,-13.182,17.535,Kostroma,Russia
1785,9.273,-2.742,22.744,Krasnodar,Russia
1785,6.636,-16.145,19.229,Kurgan,Russia
1785,4.22,-9.492,18.726,Kursk,Russia
1785,1.761,-10.499,15.958,Leningrad,Russia
1785,3.667,-10.709,19.083,Lipetsk,Russia
1785,,,,Louisiana,United States
1785,3.408,-11.892,18.23,Maine,United States
1785,,,,Manitoba,Canada
1785,1.583,-13.626,18.716,Mariy El,Russia
1785,11.162,-1.184,24.002,Maryland,United States
1785,6.609,-7.041,20.321,Massachusetts,United States
1785,5.678,-8.392,20.102,Michigan,United States
1785,3.71,-14.512,20.672,Minnesota,United States
1785,16.732,6.612,27.48,Mississippi,United States
1785,11.529,-2.547,25.623,Missouri,United States
1785,,,,Montana,United States
1785,2.63,-12.313,18.962,Mordovia,Russia
1785,2.646,-10.502,17.576,Moscow City,Russia
1785,2.637,-10.634,17.817,Moskva,Russia
1785,-2.266,-13.424,13.136,Murmansk,Russia
1785,,,,Nebraska,United States
1785,-5.543,-18.434,11.602,Nenets,Russia
1785,2.795,-12.805,18.063,New Brunswick,Canada
1785,4.618,-10.246,19.227,New Hampshire,United States
1785,9.61,-3.367,22.896,New Jersey,United States
1785,6.186,-8.157,20.447,New York,United States
1785,-2.631,-18.24,12.933,Newfoundland And Labrador,Canada
1785,2.119,-12.494,18.66,Nizhegorod,Russia
1785,13.876,3.193,25.198,North Carolina,United States
1785,,,,North Dakota,United States
1785,9.941,-4.486,18.502,North Ossetia,Russia
1785,,,,Northwest Territories,Canada
1785,4.743,-7.364,17.782,Nova Scotia,Canada
1785,2.108,-10.239,16.49,Novgorod,Russia
1785,,,,Nunavut,Canada
1785,9.418,-4.058,23.074,Ohio,United States
1785,,,,Oklahoma,United States
1785,-0.881,-19.924,16.94,Ontario,Canada
1785,3.599,-10.05,18.281,Orel,Russia
1785,8.534,-13.834,20.981,Orenburg,Russia
1785,8.133,-5.205,21.637,Pennsylvania,United States
1785,2.971,-12.478,19.553,Penza,Russia
1785,-0.726,-17.002,17.281,Perm',Russia
1785,4.04,-9.587,18.17,Prince Edward Island,Canada
1785,2.891,-9.012,16.402,Pskov,Russia
1785,7.942,-4.712,20.982,Rhode Island,United States
1785,7.201,-7.296,22.679,Rostov,Russia
1785,2.949,-11.531,18.82,Ryazan',Russia
1785,2.657,-14.235,20.434,Samara,Russia
1785,3.921,-12.63,21.433,Saratov,Russia
1785,,,,Saskatchewan,Canada
1785,2.914,-9.51,16.872,Smolensk,Russia
1785,16.164,6.109,26.848,South Carolina,United States
1785,,,,South Dakota,United States
1785,8.28,-5.314,22.902,Stavropol',Russia
1785,4.723,-17.185,17.632,Sverdlovsk,Russia
1785,3.556,-11.392,19.527,Tambov,Russia
1785,1.831,-14.178,19.281,Tatarstan,Russia
1785,13.222,1.671,25.284,Tennessee,United States
1785,3.018,-10.689,18.101,Tula,Russia
1785,2.153,-10.531,16.827,Tver',Russia
1785,0.76,-15.053,18.389,Udmurt,Russia
1785,2.48,-13.608,19.723,Ul'Yanovsk,Russia
1785,4.406,-10.638,19.097,Vermont,United States
1785,11.87,0.138,24.08,Virginia,United States
1785,2.546,-11.388,18.469,Vladimir,Russia
1785,5.676,-10.108,22.502,Volgograd,Russia
1785,0.507,-12.975,16.745,Vologda,Russia
1785,4.806,-10.04,20.431,Voronezh,Russia
1785,10.023,-2.203,22.559,West Virginia,United States
1785,5.128,-11.188,20.767,Wisconsin,United States
1785,,,,Wyoming,United States
1785,1.58,-12.01,17.442,Yaroslavl',Russia
1786,9.654,-2.725,22.4,Adygey,Russia
1786,16.822,4.533,27.597,Alabama,United States
1786,,,,Alberta,Canada
1786,15.351,1.864,27.694,Arkansas,United States
1786,-2.338,-18.069,13.941,Arkhangel'Sk,Russia
1786,8.766,-8.773,26.555,Astrakhan',Russia
1786,1.793,-17.286,20.022,Bashkortostan,Russia
1786,5.684,-9.449,21.179,Belgorod,Russia
1786,4.713,-9.194,19.142,Bryansk,Russia
1786,8.264,-5.484,22.106,Chechnya,Russia
1786,1.524,-18.172,19.934,Chelyabinsk,Russia
1786,3.123,-14.613,20.902,Chuvash,Russia
1786,2.903,-9.185,17.124,City Of St. Petersburg,Russia
1786,8.476,-4.864,21.47,Connecticut,United States
1786,9.778,-3.815,23.856,Dagestan,Russia
1786,11.393,-1.611,24.14,Delaware,United States
1786,11.446,-2.359,24.711,District Of Columbia,United States
1786,21.244,12.291,28.334,Florida,United States
1786,17.247,5.447,27.499,Georgia (State),United States
1786,10.589,-5.517,25.072,Illinois,United States
1786,10.567,-4.774,24.627,Indiana,United States
1786,7.378,-5.866,20.577,Ingush,Russia
1786,8.432,-9.717,24.331,Iowa,United States
1786,2.868,-13.039,19.492,Ivanovo,Russia
1786,7.235,-6.187,20.657,Kabardin Balkar,Russia
1786,5.283,-5.535,16.659,Kaliningrad,Russia
1786,9.184,-7.416,26.226,Kalmyk,Russia
1786,3.711,-10.641,18.841,Kaluga,Russia
1786,,,,Kansas,United States
1786,8.112,-4.689,21.064,Karachay Cherkess,Russia
1786,0.364,-15.149,16.496,Karelia,Russia
1786,12.638,-1.213,25.479,Kentucky,United States
1786,1.284,-16.787,19.327,Kirov,Russia
1786,-2.512,-21.081,16.383,Komi,Russia
1786,0.433,-18.132,18.816,Komi Permyak,Russia
1786,1.78,-14.911,18.909,Kostroma,Russia
1786,9.965,-3.043,23.505,Krasnodar,Russia
1786,1.381,-19.475,20.447,Kurgan,Russia
1786,4.942,-9.776,20.011,Kursk,Russia
1786,2.333,-10.751,16.966,Leningrad,Russia
1786,4.427,-11.202,20.458,Lipetsk,Russia
1786,,,,Louisiana,United States
1786,3.921,-12.334,18.712,Maine,United States
1786,,,,Manitoba,Canada
1786,2.427,-15.244,20.229,Mariy El,Russia
1786,11.669,-1.559,24.464,Maryland,United States
1786,7.101,-7.237,20.733,Massachusetts,United States
1786,6.217,-9.141,20.67,Michigan,United States
1786,4.279,-15.623,21.342,Minnesota,United States
1786,17.301,4.949,28.151,Mississippi,United States
1786,12.096,-3.621,26.283,Missouri,United States
1786,,,,Montana,United States
1786,3.437,-13.35,20.429,Mordovia,Russia
1786,3.384,-11.002,18.851,Moscow City,Russia
1786,3.386,-11.334,19.128,Moskva,Russia
1786,-1.612,-16.148,13.596,Murmansk,Russia
1786,,,,Nebraska,United States
1786,-4.794,-20.676,12.457,Nenets,Russia
1786,3.32,-13.403,18.588,New Brunswick,Canada
1786,5.116,-10.509,19.658,New Hampshire,United States
1786,10.104,-3.592,23.316,New Jersey,United States
1786,6.684,-8.426,20.88,New York,United States
1786,-2.067,-19.283,13.584,Newfoundland And Labrador,Canada
1786,2.934,-13.897,20.109,Nizhegorod,Russia
1786,14.407,2.204,25.739,North Carolina,United States
1786,,,,North Dakota,United States
1786,6.516,-6.299,19.252,North Ossetia,Russia
1786,,,,Northwest Territories,Canada
1786,5.275,-8.028,18.142,Nova Scotia,Canada
1786,2.708,-10.712,17.688,Novgorod,Russia
1786,,,,Nunavut,Canada
1786,9.946,-4.68,23.607,Ohio,United States
1786,,,,Oklahoma,United States
1786,-0.328,-20.834,17.554,Ontario,Canada
1786,4.329,-10.577,19.591,Orel,Russia
1786,3.159,-17.023,22.395,Orenburg,Russia
1786,8.639,-5.563,22.095,Pennsylvania,United States
1786,3.772,-13.363,21.029,Penza,Russia
1786,0.075,-19.022,18.685,Perm',Russia
1786,4.572,-10.264,18.717,Prince Edward Island,Canada
1786,3.418,-9.075,17.456,Pskov,Russia
1786,8.431,-4.875,21.385,Rhode Island,United States
1786,7.942,-7.705,24.036,Rostov,Russia
1786,3.738,-12.2,20.227,Ryazan',Russia
1786,3.481,-15.55,21.976,Samara,Russia
1786,4.721,-13.569,22.938,Saratov,Russia
1786,,,,Saskatchewan,Canada
1786,3.576,-10.036,18.113,Smolensk,Russia
1786,16.705,4.758,27.426,South Carolina,United States
1786,,,,South Dakota,United States
1786,8.999,-5.896,24.127,Stavropol',Russia
1786,0.114,-19.896,18.964,Sverdlovsk,Russia
1786,4.337,-11.915,20.955,Tambov,Russia
1786,2.671,-15.716,20.823,Tatarstan,Russia
1786,13.773,0.576,25.892,Tennessee,United States
1786,3.766,-11.257,19.438,Tula,Russia
1786,2.828,-11.083,18.095,Tver',Russia
1786,1.604,-16.866,19.896,Udmurt,Russia
1786,3.301,-14.872,21.257,Ul'Yanovsk,Russia
1786,4.905,-10.91,19.531,Vermont,United States
1786,12.39,-0.414,24.586,Virginia,United States
1786,3.339,-12.498,19.861,Vladimir,Russia
1786,6.455,-10.79,23.962,Volgograd,Russia
1786,1.274,-14.814,17.987,Vologda,Russia
1786,5.572,-10.459,21.828,Voronezh,Russia
1786,10.545,-2.756,23.072,West Virginia,United States
1786,5.684,-12.131,21.391,Wisconsin,United States
1786,,,,Wyoming,United States
1786,2.346,-13.182,18.764,Yaroslavl',Russia
1787,10.012,-0.421,21.17,Adygey,Russia
1787,16.867,6.755,26.175,Alabama,United States
1787,,,,Alberta,Canada
1787,15.404,4.018,26.082,Arkansas,United States
1787,-2.045,-15.571,12.221,Arkhangel'Sk,Russia
1787,8.968,-6.631,24.548,Astrakhan',Russia
1787,1.845,-14.652,18.091,Bashkortostan,Russia
1787,6.31,-7.682,20.106,Belgorod,Russia
1787,5.604,-7.38,18.782,Bryansk,Russia
1787,,,,Chechnya,Russia
1787,,,,Chelyabinsk,Russia
1787,3.409,-12.333,19.165,Chuvash,Russia
1787,4.061,-7.428,16.164,City Of St. Petersburg,Russia
1787,8.466,-2.874,19.993,Connecticut,United States
1787,,,,Dagestan,Russia
1787,11.391,0.718,22.635,Delaware,United States
1787,11.449,0.054,23.159,District Of Columbia,United States
1787,21.294,14.478,27.323,Florida,United States
1787,17.285,7.722,26.062,Georgia (State),United States
1787,10.628,-2.485,23.366,Illinois,United States
1787,10.598,-1.881,22.956,Indiana,United States
1787,,,,Ingush,Russia
1787,8.481,-6.518,22.584,Iowa,United States
1787,3.41,-10.814,17.982,Ivanovo,Russia
1787,8.75,-3.54,19.112,Kabardin Balkar,Russia
1787,6.711,-4.67,16.942,Kaliningrad,Russia
1787,9.431,-5.264,24.324,Kalmyk,Russia
1787,4.534,-8.696,18.249,Kaluga,Russia
1787,,,,Kansas,United States
1787,8.411,-2.409,19.692,Karachay Cherkess,Russia
1787,1.073,-12.701,15.381,Karelia,Russia
1787,12.67,1.268,23.807,Kentucky,United States
1787,1.496,-14.433,17.191,Kirov,Russia
1787,-2.419,-18.659,14.38,Komi,Russia
1787,0.534,-15.899,16.664,Komi Permyak,Russia
1787,2.239,-12.749,17.177,Kostroma,Russia
1787,10.363,-0.925,22.147,Krasnodar,Russia
1787,,,,Kurgan,Russia
1787,5.672,-7.894,19.273,Kursk,Russia
1787,3.379,-8.954,15.899,Leningrad,Russia
1787,5.023,-9.585,19.397,Lipetsk,Russia
1787,,,,Louisiana,United States
1787,3.929,-9.83,17.137,Maine,United States
1787,,,,Manitoba,Canada
1787,2.714,-12.719,18.348,Mariy El,Russia
1787,11.673,0.872,22.908,Maryland,United States
1787,7.093,-5.003,19.226,Massachusetts,United States
1787,6.245,-6.663,19.012,Michigan,United States
1787,4.33,-12.385,19.586,Minnesota,United States
1787,17.352,7.118,26.703,Mississippi,United States
1787,12.144,-0.676,24.537,Missouri,United States
1787,,,,Montana,United States
1787,3.841,-11.496,18.991,Mordovia,Russia
1787,4.14,-9.09,17.973,Moscow City,Russia
1787,4.114,-9.397,18.169,Moskva,Russia
1787,-1.243,-13.556,11.848,Murmansk,Russia
1787,,,,Nebraska,United States
1787,-4.729,-17.886,10.561,Nenets,Russia
1787,3.338,-10.728,16.971,New Brunswick,Canada
1787,5.112,-8.201,18.132,New Hampshire,United States
1787,10.098,-1.326,21.8,New Jersey,United States
1787,6.681,-6.111,19.352,New York,United States
1787,-2.02,-16.361,11.977,Newfoundland And Labrador,Canada
1787,3.343,-11.47,18.446,Nizhegorod,Russia
1787,14.429,4.627,24.221,North Carolina,United States
1787,,,,North Dakota,United States
1787,,,,North Ossetia,Russia
1787,,,,Northwest Territories,Canada
1787,5.297,-6.26,17.049,Nova Scotia,Canada
1787,3.768,-9.19,17.076,Novgorod,Russia
1787,,,,Nunavut,Canada
1787,9.965,-1.978,21.983,Ohio,United States
1787,,,,Oklahoma,United States
1787,-0.29,-17.817,15.852,Ontario,Canada
1787,5.063,-8.706,18.855,Orel,Russia
1787,,,,Orenburg,Russia
1787,8.641,-3.151,20.543,Pennsylvania,United States
1787,4.151,-11.661,19.543,Penza,Russia
1787,0.137,-16.723,16.514,Perm',Russia
1787,4.595,-8.159,17.194,Prince Edward Island,Canada
1787,4.59,-7.252,17.12,Pskov,Russia
1787,8.421,-2.868,19.919,Rhode Island,United States
1787,8.351,-5.752,22.35,Rostov,Russia
1787,4.287,-10.516,19.054,Ryazan',Russia
1787,3.659,-13.596,20.037,Samara,Russia
1787,5,-11.862,20.981,Saratov,Russia
1787,,,,Saskatchewan,Canada
1787,4.555,-8.079,17.806,Smolensk,Russia
1787,16.735,7.109,25.909,South Carolina,United States
1787,,,,South Dakota,United States
1787,9.281,-3.58,22.356,Stavropol',Russia
1787,,,,Sverdlovsk,Russia
1787,4.822,-10.394,19.705,Tambov,Russia
1787,2.844,-13.466,18.888,Tatarstan,Russia
1787,13.81,2.868,24.299,Tennessee,United States
1787,4.468,-9.486,18.633,Tula,Russia
1787,3.752,-9.169,17.421,Tver',Russia
1787,1.737,-14.334,17.712,Udmurt,Russia
1787,3.558,-12.847,19.525,Ul'Yanovsk,Russia
1787,4.902,-8.592,18.002,Vermont,United States
1787,12.403,2.079,22.988,Virginia,United States
1787,3.909,-10.361,18.573,Vladimir,Russia
1787,6.799,-9.061,22.075,Volgograd,Russia
1787,1.874,-12.753,16.317,Vologda,Russia
1787,6.083,-8.758,20.412,Voronezh,Russia
1787,10.56,-0.13,21.467,West Virginia,United States
1787,5.724,-9.077,19.68,Wisconsin,United States
1787,,,,Wyoming,United States
1787,3.026,-11.073,17.522,Yaroslavl',Russia
1788,9.883,-4.674,24.279,Adygey,Russia
1788,17.273,4.606,28.795,Alabama,United States
1788,,,,Alberta,Canada
1788,15.753,1.744,28.921,Arkansas,United States
1788,-2.336,-19.599,15.335,Arkhangel'Sk,Russia
1788,8.896,-9.218,27.979,Astrakhan',Russia
1788,1.851,-17.755,21.056,Bashkortostan,Russia
1788,5.781,-13.361,23.447,Belgorod,Russia
1788,4.802,-14.613,21.701,Bryansk,Russia
1788,8.476,-6.131,23.571,Chechnya,Russia
1788,1.635,-18.523,20.965,Chelyabinsk,Russia
1788,3.07,-16.775,22.426,Chuvash,Russia
1788,3.048,-14.867,19.351,City Of St. Petersburg,Russia
1788,9.273,-4.426,22.458,Connecticut,United States
1788,9.991,-4.272,25.269,Dagestan,Russia
1788,12.14,-1.161,25.158,Delaware,United States
1788,12.162,-1.901,25.748,District Of Columbia,United States
1788,21.67,12.264,29.547,Florida,United States
1788,17.737,5.671,28.674,Georgia (State),United States
1788,11.077,-4.999,26.247,Illinois,United States
1788,11.107,-4.27,25.771,Indiana,United States
1788,7.596,-6.576,22.05,Ingush,Russia
1788,8.859,-9.184,25.543,Iowa,United States
1788,2.79,-17.134,21.494,Ivanovo,Russia
1788,7.462,-7.421,22.244,Kabardin Balkar,Russia
1788,5.698,-11.916,20.026,Kaliningrad,Russia
1788,9.337,-8.26,27.766,Kalmyk,Russia
1788,3.703,-16.214,21.309,Kaluga,Russia
1788,,,,Kansas,United States
1788,8.333,-6.153,22.789,Karachay Cherkess,Russia
1788,0.423,-18.057,18.372,Karelia,Russia
1788,13.176,-0.708,26.624,Kentucky,United States
1788,1.209,-18.634,20.568,Kirov,Russia
1788,-2.512,-21.782,17.434,Komi,Russia
1788,0.408,-19.228,19.847,Komi Permyak,Russia
1788,1.702,-18.387,20.643,Kostroma,Russia
1788,10.191,-5.092,25.446,Krasnodar,Russia
1788,3.364,-19.64,21.531,Kurgan,Russia
1788,5.02,-14.267,22.412,Kursk,Russia
1788,2.425,-16.273,19.181,Leningrad,Russia
1788,4.441,-15.1,22.661,Lipetsk,Russia
1788,,,,Louisiana,United States
1788,4.603,-11.867,19.769,Maine,United States
